case,freq,mag_db,phase_rad
JamesActiveDual:noon,2000,-4.82163733277e-15,3.14159265359
JamesActiveDual:noon,4000,1.92865493311e-15,3.14159265359
JamesActiveDual:noon,8000,-3.85730986621e-15,-3.14159265359
JamesActiveDual:noon,16000,1.92865493311e-15,-3.14159265359
JamesActiveDual:bass0,31.5,-12.3234447714,-2.79414623392
JamesActiveDual:bass0,63,-10.536542408,-2.57066415743
JamesActiveDual:bass0,125,-7.16011528332,-2.41897991401
JamesActiveDual:bass0,250,-3.24453406515,-2.47936724463
JamesActiveDual:bass0,500,-0.609000838047,-2.70984874378
JamesActiveDual:bass0,1000,0.287631425903,-2.93662847308
JamesActiveDual:bass0,2000,0.258717968622,-3.06469774973
JamesActiveDual:bass0,4000,0.103487027891,-3.11245489378
JamesActiveDual:bass0,8000,0.0379886510787,-3.12883538485
JamesActiveDual:bass0,16000,0.0187293127482,-3.13569939786
JamesActiveDual:bass10,31.5,12.3234447714,2.79414623392
JamesActiveDual:bass10,63,10.536542408,2.57066415743
JamesActiveDual:bass10,125,7.16011528332,2.41897991401
JamesActiveDual:bass10,250,3.24453406515,2.47936724463
JamesActiveDual:bass10,500,0.609000838047,2.70984874378
JamesActiveDual:bass10,1000,-0.287631425903,2.93662847308
JamesActiveDual:bass10,2000,-0.258717968622,3.06469774973
JamesActiveDual:bass10,4000,-0.103487027891,3.11245489378
JamesActiveDual:bass10,8000,-0.0379886510787,3.12883538485
JamesActiveDual:bass10,16000,-0.0187293127482,3.13569939786
JamesActiveDual:treble0,31.5,0.00352943937045,3.14153288432
JamesActiveDual:treble0,63,0.0130515995126,3.14116930415
JamesActiveDual:treble0,125,0.0417039874853,3.13925767548
JamesActiveDual:treble0,250,0.118527544668,3.1319196461
JamesActiveDual:treble0,500,0.318955882623,3.10555142915
JamesActiveDual:treble0,1000,0.649215093044,3.00996336378
JamesActiveDual:treble0,2000,0.33937538131,2.77594533144
JamesActiveDual:treble0,4000,-1.94247252203,2.48484847109
JamesActiveDual:treble0,8000,-5.99797011281,2.3446728991
JamesActiveDual:treble0,16000,-10.0927498807,2.44329679391
JamesActiveDual:treble10,31.5,-0.00352943937045,-3.14153288432
JamesActiveDual:treble10,63,-0.0130515995126,-3.14116930415
JamesActiveDual:treble10,125,-0.0417039874853,-3.13925767548
JamesActiveDual:treble10,250,-0.118527544668,-3.1319196461
JamesActiveDual:treble10,500,-0.318955882623,-3.10555142915
JamesActiveDual:treble10,1000,-0.649215093044,-3.00996336378
JamesActiveDual:treble10,2000,-0.33937538131,-2.77594533144
JamesActiveDual:treble10,4000,1.94247252203,-2.48484847109
JamesActiveDual:treble10,8000,5.99797011281,-2.3446728991
JamesActiveDual:treble10,16000,10.0927498807,-2.44329679391
JamesActiveSingle:noon,31.5,0,-3.14159265359
JamesActiveSingle:noon,63,0,3.14159265359
JamesActiveSingle:noon,125,0,3.14159265359
JamesActiveSingle:noon,250,3.85730986621e-15,3.14159265359
JamesActiveSingle:noon,500,5.78596479932e-15,3.14159265359
JamesActiveSingle:noon,1000,0,3.14159265359
JamesActiveSingle:noon,2000,0,-3.14159265359
JamesActiveSingle:noon,4000,1.92865493311e-15,3.14159265359
JamesActiveSingle:noon,8000,3.85730986621e-15,-3.14159265359
JamesActiveSingle:noon,16000,3.85730986621e-15,-3.14159265359
JamesActiveSingle:bass0,31.5,-12.3277951417,-2.79524133474
JamesActiveSingle:bass0,63,-10.5478923615,-2.57211171387
JamesActiveSingle:bass0,125,-7.1793875048,-2.42026259036
JamesActiveSingle:bass0,250,-3.26923333864,-2.48018231293
JamesActiveSingle:bass0,500,-0.636563309475,-2.71000983929
JamesActiveSingle:bass0,1000,0.261896811653,-2.93605223378
JamesActiveSingle:bass0,2000,0.238894202955,-3.06381458353
JamesActiveSingle:bass0,4000,0.0882148387173,-3.11174681375
JamesActiveSingle:bass0,8000,0.0245592500499,-3.12831143498
JamesActiveSingle:bass0,16000,0.00631066464944,-3.13517932502
JamesActiveSingle:bass10,31.5,12.3277951417,2.79524133474
JamesActiveSingle:bass10,63,10.5478923615,2.57211171387
JamesActiveSingle:bass10,125,7.1793875048,2.42026259036
JamesActiveSingle:bass10,250,3.26923333864,2.48018231293
JamesActiveSingle:bass10,500,0.636563309475,2.71000983929
JamesActiveSingle:bass10,1000,-0.261896811653,2.93605223378
JamesActiveSingle:bass10,2000,-0.238894202955,3.06381458353
JamesActiveSingle:bass10,4000,-0.0882148387173,3.11174681375
JamesActiveSingle:bass10,8000,-0.0245592500499,3.12831143498
JamesActiveSingle:bass10,16000,-0.00631066464944,3.13517932502
JamesActiveSingle:treble0,31.5,0.00361371600963,3.14156489678
JamesActiveSingle:treble0,63,0.0142028300785,3.14137809698
JamesActiveSingle:treble0,125,0.0528270144455,3.14008988967
JamesActiveSingle:treble0,250,0.182957271185,3.13220841229
JamesActiveSingle:treble0,500,0.526271344293,3.09076158977
JamesActiveSingle:treble0,1000,0.871604448565,2.93538648227
JamesActiveSingle:treble0,2000,-0.135237316175,2.63460272329
JamesActiveSingle:treble0,4000,-3.43653483066,2.36902708799
JamesActiveSingle:treble0,8000,-7.90650272916,2.32125870714
JamesActiveSingle:treble0,16000,-11.6990200976,2.49555098834
JamesActiveSingle:treble10,31.5,-0.00361371600963,-3.14156489678
JamesActiveSingle:treble10,63,-0.0142028300785,-3.14137809698
JamesActiveSingle:treble10,125,-0.0528270144455,-3.14008988967
JamesActiveSingle:treble10,250,-0.182957271185,-3.13220841229
JamesActiveSingle:treble10,500,-0.526271344292,-3.09076158977
JamesActiveSingle:treble10,1000,-0.871604448565,-2.93538648227
JamesActiveSingle:treble10,2000,0.135237316175,-2.63460272329
JamesActiveSingle:treble10,4000,3.43653483066,-2.36902708799
JamesActiveSingle:treble10,8000,7.90650272916,-2.32125870714
JamesActiveSingle:treble10,16000,11.6990200976,-2.49555098834
JamesPassiveDual:noon,31.5,-9.9907980857,0.0288053815457
JamesPassiveDual:noon,63,-9.45187023748,-0.0106532955716
JamesPassiveDual:noon,125,-9.20056798636,-0.160273715934
JamesPassiveDual:noon,250,-10.3067357807,-0.377623021421
JamesPassiveDual:noon,500,-12.8202284463,-0.499400706518
JamesPassiveDual:noon,1000,-15.202120064,-0.465888254692
JamesPassiveDual:noon,2000,-16.7067850893,-0.427754328143
JamesPassiveDual:noon,4000,-18.3374654958,-0.457995968175
JamesPassiveDual:noon,8000,-20.6151235488,-0.44074631936
JamesPassiveDual:noon,16000,-22.429302931,-0.312004376915
JamesPassiveDual:bass0,31.5,-34.5282660034,0.937143561696
JamesPassiveDual:bass0,63,-29.5219906364,0.954757141133
JamesPassiveDual:bass0,125,-25.0804986211,0.743552448607
JamesPassiveDual:bass0,250,-22.6944709602,0.383149486363
JamesPassiveDual:bass0,500,-22.6683734986,0.115791623544
JamesPassiveDual:bass0,1000,-23.1689589855,0.0307362577821
JamesPassiveDual:bass0,2000,-23.3415945245,0.0139983617565
JamesPassiveDual:bass0,4000,-23.3711159381,0.00735430944869
JamesPassiveDual:bass0,8000,-23.376012477,0.00348773058624
JamesPassiveDual:bass0,16000,-23.3772470378,0.00116043575203
JamesPassiveDual:bass10,31.5,-3.57131470258,-0.153810207937
JamesPassiveDual:bass10,63,-4.00738740572,-0.294082170318
JamesPassiveDual:bass10,125,-5.35376678318,-0.503579096945
JamesPassiveDual:bass10,250,-8.27744107178,-0.691961867498
JamesPassiveDual:bass10,500,-11.9909923166,-0.707082851771
JamesPassiveDual:bass10,1000,-14.7803091816,-0.584087487177
JamesPassiveDual:bass10,2000,-16.4521407335,-0.505873267788
JamesPassiveDual:bass10,4000,-18.3092952057,-0.513577147407
JamesPassiveDual:bass10,8000,-20.7321193067,-0.465552010961
JamesPassiveDual:bass10,16000,-22.504010996,-0.316324879597
JamesPassiveDual:treble0,31.5,-9.94102682447,0.0268949542646
JamesPassiveDual:treble0,63,-9.29850318641,-0.0220257551157
JamesPassiveDual:treble0,125,-8.85648883824,-0.20687363751
JamesPassiveDual:treble0,250,-9.75043587048,-0.521301277664
JamesPassiveDual:treble0,500,-12.4595007558,-0.856003341257
JamesPassiveDual:treble0,1000,-16.4422614159,-1.15438099486
JamesPassiveDual:treble0,2000,-21.6213603213,-1.44786093979
JamesPassiveDual:treble0,4000,-28.3213510641,-1.6950468157
JamesPassiveDual:treble0,8000,-36.2511168041,-1.78379275318
JamesPassiveDual:treble0,16000,-43.9630896711,-1.65847672045
JamesPassiveDual:treble10,31.5,-10.3583869063,0.0575827400156
JamesPassiveDual:treble10,63,-10.1370006499,0.123334631847
JamesPassiveDual:treble10,125,-9.29732816044,0.187333181043
JamesPassiveDual:treble10,250,-8.24633343675,0.176103211252
JamesPassiveDual:treble10,500,-7.68038341139,0.135292445596
JamesPassiveDual:treble10,1000,-7.4052743704,0.128853364738
JamesPassiveDual:treble10,2000,-6.97456884934,0.166625048974
JamesPassiveDual:treble10,4000,-6.00979193847,0.199015042777
JamesPassiveDual:treble10,8000,-5.00272168514,0.157693108544
JamesPassiveDual:treble10,16000,-4.53036614615,0.092330973262
JamesPassiveSingle:noon,31.5,-6.89139206104,-0.0111829558359
JamesPassiveSingle:noon,63,-6.93058248008,-0.0210879656157
JamesPassiveSingle:noon,125,-7.04971756734,-0.0341004389914
JamesPassiveSingle:noon,250,-7.27600016922,-0.0381983822594
JamesPassiveSingle:noon,500,-7.44786963571,-0.0250689985898
JamesPassiveSingle:noon,1000,-7.46774638699,-0.0142621186891
JamesPassiveSingle:noon,2000,-7.48353655214,-0.0176573157786
JamesPassiveSingle:noon,4000,-7.59128787529,-0.0206824131067
JamesPassiveSingle:noon,8000,-7.68766668592,-0.0150016441226
JamesPassiveSingle:noon,16000,-7.72634206654,-0.00841207411677
JamesPassiveSingle:bass0,31.5,-16.1911739763,0.294783482917
JamesPassiveSingle:bass0,63,-14.554157292,0.468669368456
JamesPassiveSingle:bass0,125,-11.6906241904,0.545750483908
JamesPassiveSingle:bass0,250,-8.94100661771,0.433921934978
JamesPassiveSingle:bass0,500,-7.55618743432,0.247911898758
JamesPassiveSingle:bass0,1000,-7.20132573824,0.106266008119
JamesPassiveSingle:bass0,2000,-7.29915576466,0.0267733485859
JamesPassiveSingle:bass0,4000,-7.50895694522,-0.00362658321395
JamesPassiveSingle:bass0,8000,-7.64501556175,-0.00740063278136
JamesPassiveSingle:bass0,16000,-7.69491563146,-0.00474052075979
JamesPassiveSingle:bass10,31.5,-2.25332933016,-0.0709687273607
JamesPassiveSingle:bass10,63,-2.45106207201,-0.136716617903
JamesPassiveSingle:bass10,125,-3.10006301806,-0.237584171794
JamesPassiveSingle:bass10,250,-4.62939934928,-0.320132649562
JamesPassiveSingle:bass10,500,-6.46490197746,-0.277140118062
JamesPassiveSingle:bass10,1000,-7.39805393655,-0.156458848004
JamesPassiveSingle:bass10,2000,-7.55837517816,-0.0764333138984
JamesPassiveSingle:bass10,4000,-7.60931569062,-0.0443854468572
JamesPassiveSingle:bass10,8000,-7.67333491355,-0.0257636758739
JamesPassiveSingle:bass10,16000,-7.70222064171,-0.0136394085987
JamesPassiveSingle:treble0,31.5,-6.88943116297,-0.0111926696656
JamesPassiveSingle:treble0,63,-6.92277942474,-0.0211653065509
JamesPassiveSingle:treble0,125,-7.01960993597,-0.0346934554986
JamesPassiveSingle:treble0,250,-7.16456967608,-0.0426137087456
JamesPassiveSingle:treble0,500,-7.10723037811,-0.052675714631
JamesPassiveSingle:treble0,1000,-6.80848964229,-0.131460749103
JamesPassiveSingle:treble0,2000,-6.92943065735,-0.335902488779
JamesPassiveSingle:treble0,4000,-8.34962401291,-0.656854966091
JamesPassiveSingle:treble0,8000,-11.7630214122,-1.00512683283
JamesPassiveSingle:treble0,16000,-16.7972291166,-1.25789630982
JamesPassiveSingle:treble10,31.5,-6.8933535,-0.0111733711553
JamesPassiveSingle:treble10,63,-6.93839408378,-0.0210115420454
JamesPassiveSingle:treble10,125,-7.07995126359,-0.0335111531828
JamesPassiveSingle:treble10,250,-7.38906541516,-0.0337172848071
JamesPassiveSingle:treble10,500,-7.79874596111,0.00472978853309
JamesPassiveSingle:treble10,1000,-8.04303080718,0.122489874415
JamesPassiveSingle:treble10,2000,-7.0879952993,0.31151265999
JamesPassiveSingle:treble10,4000,-4.77614216262,0.381599352005
JamesPassiveSingle:treble10,8000,-2.90422198963,0.283269818885
JamesPassiveSingle:treble10,16000,-2.12005258537,0.161601455678
BaxPassiveDual:noon,31.5,-10.8767552433,0.071654152915
BaxPassiveDual:noon,63,-10.5006511879,0.126466555064
BaxPassiveDual:noon,125,-9.53881808934,0.166020061363
BaxPassiveDual:noon,250,-8.20533782388,0.0943103396172
BaxPassiveDual:noon,500,-7.56295517719,-0.111131340734
BaxPassiveDual:noon,1000,-8.2019409168,-0.401803329997
BaxPassiveDual:noon,2000,-10.754361055,-0.720473712944
BaxPassiveDual:noon,4000,-15.4401681791,-0.882700756487
BaxPassiveDual:noon,8000,-20.1607942673,-0.692688433841
BaxPassiveDual:noon,16000,-22.0825698415,-0.370582330384
BaxPassiveDual:bass0,31.5,-36.8509873419,0.389057270181
BaxPassiveDual:bass0,63,-34.7672658353,0.616812188429
BaxPassiveDual:bass0,125,-31.1753066274,0.744506257198
BaxPassiveDual:bass0,250,-27.3728966877,0.661723036093
BaxPassiveDual:bass0,500,-24.9603961344,0.455843574891
BaxPassiveDual:bass0,1000,-23.8793479826,0.289101897791
BaxPassiveDual:bass0,2000,-23.245476793,0.192353016089
BaxPassiveDual:bass0,4000,-22.7836727121,0.120440121193
BaxPassiveDual:bass0,8000,-22.5717534491,0.0661183080502
BaxPassiveDual:bass0,16000,-22.5062084653,0.0338364491398
BaxPassiveDual:bass10,31.5,-4.86211565308,-0.0206856667554
BaxPassiveDual:bass10,63,-4.86828359723,-0.0413520457621
BaxPassiveDual:bass10,125,-4.89236083691,-0.081898427937
BaxPassiveDual:bass10,250,-4.98801186555,-0.162614113445
BaxPassiveDual:bass10,500,-5.35303258664,-0.31629968719
BaxPassiveDual:bass10,1000,-6.59263129511,-0.574284413305
BaxPassiveDual:bass10,2000,-9.77182219182,-0.881144000308
BaxPassiveDual:bass10,4000,-15.1932130136,-1.01943110327
BaxPassiveDual:bass10,8000,-20.4517875608,-0.757388329948
BaxPassiveDual:bass10,16000,-22.2584447782,-0.380502138305
BaxPassiveDual:treble0,31.5,-10.881336433,0.0668793987621
BaxPassiveDual:treble0,63,-10.5163055076,0.117562166303
BaxPassiveDual:treble0,125,-9.57731965143,0.15114516793
BaxPassiveDual:treble0,250,-8.25959695028,0.0703630012122
BaxPassiveDual:treble0,500,-7.58884626567,-0.15492136802
BaxPassiveDual:treble0,1000,-8.11382859999,-0.496218170856
BaxPassiveDual:treble0,2000,-10.5334496548,-0.948192679964
BaxPassiveDual:treble0,4000,-15.7808695582,-1.40944740467
BaxPassiveDual:treble0,8000,-24.1361085738,-1.66135771392
BaxPassiveDual:treble0,16000,-33.6516034367,-1.27831261195
BaxPassiveDual:treble10,31.5,-10.8246435252,0.112837522047
BaxPassiveDual:treble10,63,-10.3226313443,0.20182226473
BaxPassiveDual:treble10,125,-9.08927049674,0.286365127307
BaxPassiveDual:treble10,250,-7.42777504693,0.275554952089
BaxPassiveDual:treble10,500,-6.37543061837,0.190681432762
BaxPassiveDual:treble10,1000,-5.94308862415,0.124964751109
BaxPassiveDual:treble10,2000,-5.67456527336,0.0961259465683
BaxPassiveDual:treble10,4000,-5.35940319885,0.0813889450792
BaxPassiveDual:treble10,8000,-5.05827081415,0.0595036658642
BaxPassiveDual:treble10,16000,-4.90134201577,0.0348910560469
BaxPassiveSingle:noon,31.5,-7.29811363841,-0.010698489463
BaxPassiveSingle:noon,63,-7.33587158043,-0.0201815866549
BaxPassiveSingle:noon,125,-7.45122341485,-0.0326643203567
BaxPassiveSingle:noon,250,-7.67475275501,-0.0365036889026
BaxPassiveSingle:noon,500,-7.86171921816,-0.0220360211824
BaxPassiveSingle:noon,1000,-7.89914274006,-0.00256057461301
BaxPassiveSingle:noon,2000,-7.82535324322,0.00898527586612
BaxPassiveSingle:noon,4000,-7.74157633166,0.00925467169114
BaxPassiveSingle:noon,8000,-7.70353162096,0.00567652262209
BaxPassiveSingle:noon,16000,-7.69206923252,0.00299529739824
BaxPassiveSingle:bass0,31.5,-16.6656126322,0.281252261502
BaxPassiveSingle:bass0,63,-15.132063678,0.453379175416
BaxPassiveSingle:bass0,125,-12.3619642917,0.539573753776
BaxPassiveSingle:bass0,250,-9.61626402758,0.441490755275
BaxPassiveSingle:bass0,500,-8.17433970354,0.267720887453
BaxPassiveSingle:bass0,1000,-7.70208838739,0.138309286135
BaxPassiveSingle:bass0,2000,-7.6051173337,0.0649304731802
BaxPassiveSingle:bass0,4000,-7.6204443935,0.0289004618067
BaxPassiveSingle:bass0,8000,-7.6421137195,0.0133309950894
BaxPassiveSingle:bass0,16000,-7.65048142041,0.00646997344411
BaxPassiveSingle:bass10,31.5,-2.65485060785,-0.0668364751501
BaxPassiveSingle:bass10,63,-2.83934484565,-0.128834934338
BaxPassiveSingle:bass10,125,-3.4461403813,-0.224331234193
BaxPassiveSingle:bass10,250,-4.88145990854,-0.303977954751
BaxPassiveSingle:bass10,500,-6.62357268517,-0.268278560229
BaxPassiveSingle:bass10,1000,-7.59377530055,-0.157498980855
BaxPassiveSingle:bass10,2000,-7.82290554739,-0.067592391769
BaxPassiveSingle:bass10,4000,-7.75908880873,-0.0230576854735
BaxPassiveSingle:bass10,8000,-7.68936587159,-0.0082141322476
BaxPassiveSingle:bass10,16000,-7.6633746452,-0.00353657601729
BaxPassiveSingle:treble0,31.5,-7.29887817209,-0.0204068564402
BaxPassiveSingle:treble0,63,-7.33892461124,-0.0395914782823
BaxPassiveSingle:treble0,125,-7.46317839929,-0.0711258589925
BaxPassiveSingle:treble0,250,-7.72195778691,-0.113067527144
BaxPassiveSingle:treble0,500,-8.04542843243,-0.172601381668
BaxPassiveSingle:treble0,1000,-8.57789184409,-0.285855862234
BaxPassiveSingle:treble0,2000,-9.9686923345,-0.458304995364
BaxPassiveSingle:treble0,4000,-12.7407523825,-0.578988140078
BaxPassiveSingle:treble0,8000,-15.8387472329,-0.512243726508
BaxPassiveSingle:treble0,16000,-17.7078379058,-0.330595399837
BaxPassiveSingle:treble10,31.5,-7.29668144083,-0.0013678268878
BaxPassiveSingle:treble10,63,-7.33014353317,-0.00153662571874
BaxPassiveSingle:treble10,125,-7.42870341219,0.00419946513231
BaxPassiveSingle:treble10,250,-7.58566073543,0.036146803129
BaxPassiveSingle:treble10,500,-7.5252285848,0.11505190898
BaxPassiveSingle:treble10,1000,-6.80685998021,0.221655018943
BaxPassiveSingle:treble10,2000,-5.30003942942,0.272718206738
BaxPassiveSingle:treble10,4000,-3.91470748345,0.212339705301
BaxPassiveSingle:treble10,8000,-3.28502668029,0.123777810322
BaxPassiveSingle:treble10,16000,-3.09256868839,0.0646017829846
BaxActiveDual:noon,31.5,3.85730986621e-15,3.14159265359
BaxActiveDual:noon,63,1.92865493311e-15,3.14159265359
BaxActiveDual:noon,125,1.92865493311e-15,3.14159265359
BaxActiveDual:noon,250,0,3.14159265359
BaxActiveDual:noon,500,-1.92865493311e-15,-3.14159265359
BaxActiveDual:noon,1000,0,3.14159265359
BaxActiveDual:noon,2000,1.92865493311e-15,3.14159265359
BaxActiveDual:noon,4000,0,3.14159265359
BaxActiveDual:noon,8000,0,3.14159265359
BaxActiveDual:noon,16000,1.92865493311e-15,3.14159265359
BaxActiveDual:bass0,31.5,-11.8832580337,-2.56738200841
BaxActiveDual:bass0,63,-8.48156465668,-2.39855620176
BaxActiveDual:bass0,125,-4.5053553263,-2.43513799325
BaxActiveDual:bass0,250,-1.61124342161,-2.64404260956
BaxActiveDual:bass0,500,-0.343568212294,-2.85937080325
BaxActiveDual:bass0,1000,0.0425778310412,-2.99804900884
BaxActiveDual:bass0,2000,0.126337734253,-3.07448121246
BaxActiveDual:bass0,4000,0.104407360436,-3.11437639865
BaxActiveDual:bass0,8000,0.0545593967297,-3.13190058591
BaxActiveDual:bass0,16000,0.0247583667652,-3.13818457816
BaxActiveDual:bass10,31.5,11.8832580337,2.56738200841
BaxActiveDual:bass10,63,8.48156465668,2.39855620176
BaxActiveDual:bass10,125,4.5053553263,2.43513799325
BaxActiveDual:bass10,250,1.61124342161,2.64404260956
BaxActiveDual:bass10,500,0.343568212294,2.85937080325
BaxActiveDual:bass10,1000,-0.0425778310412,2.99804900884
BaxActiveDual:bass10,2000,-0.126337734253,3.07448121246
BaxActiveDual:bass10,4000,-0.104407360436,3.11437639865
BaxActiveDual:bass10,8000,-0.0545593967297,3.13190058591
BaxActiveDual:bass10,16000,-0.0247583667652,3.13818457816
BaxActiveDual:treble0,31.5,-0.0158141588328,3.13192852195
BaxActiveDual:treble0,63,-0.0415388511283,3.12494266665
BaxActiveDual:treble0,125,-0.0716228812714,3.11429617385
BaxActiveDual:treble0,250,-0.0976278576413,3.09303628879
BaxActiveDual:treble0,500,-0.146941301086,3.04888986068
BaxActiveDual:treble0,1000,-0.319083403481,2.96167236496
BaxActiveDual:treble0,2000,-0.934743383841,2.80605895686
BaxActiveDual:treble0,4000,-2.70873833482,2.59813182415
BaxActiveDual:treble0,8000,-5.99191343758,2.47398119995
BaxActiveDual:treble0,16000,-9.47890667038,2.55835454551
BaxActiveDual:treble10,31.5,0.0158141588328,-3.13192852195
BaxActiveDual:treble10,63,0.0415388511283,-3.12494266665
BaxActiveDual:treble10,125,0.0716228812714,-3.11429617385
BaxActiveDual:treble10,250,0.0976278576413,-3.09303628879
BaxActiveDual:treble10,500,0.146941301086,-3.04888986068
BaxActiveDual:treble10,1000,0.319083403481,-2.96167236496
BaxActiveDual:treble10,2000,0.934743383841,-2.80605895686
BaxActiveDual:treble10,4000,2.70873833482,-2.59813182415
BaxActiveDual:treble10,8000,5.99191343758,-2.47398119995
BaxActiveDual:treble10,16000,9.47890667038,-2.55835454551
BaxActiveSingle:noon,31.5,1.92865493311e-15,3.14159265359
BaxActiveSingle:noon,63,1.92865493311e-15,-3.14159265359
BaxActiveSingle:noon,125,-9.64327466553e-16,3.14159265359
BaxActiveSingle:noon,250,1.92865493311e-15,3.14159265359
BaxActiveSingle:noon,500,3.85730986621e-15,3.14159265359
BaxActiveSingle:noon,1000,-1.92865493311e-15,-3.14159265359
BaxActiveSingle:noon,2000,3.85730986621e-15,3.14159265359
BaxActiveSingle:noon,4000,-4.82163733277e-15,3.14159265359
BaxActiveSingle:noon,8000,0,3.14159265359
BaxActiveSingle:noon,16000,0,-3.14159265359
BaxActiveSingle:bass0,31.5,-11.8970395088,-2.56922387827
BaxActiveSingle:bass0,63,-8.50528508681,-2.4002506015
BaxActiveSingle:bass0,125,-4.53557182974,-2.43638912582
BaxActiveSingle:bass0,250,-1.64580198297,-2.64481688403
BaxActiveSingle:bass0,500,-0.380328385634,-2.85961120678
BaxActiveSingle:bass0,1000,0.00576345887474,-2.99773449588
BaxActiveSingle:bass0,2000,0.0919940760918,-3.07354949607
BaxActiveSingle:bass0,4000,0.0764741694091,-3.11293022762
BaxActiveSingle:bass0,8000,0.0345860186778,-3.13040367729
BaxActiveSingle:bass0,16000,0.010683793518,-3.13682751591
BaxActiveSingle:bass10,31.5,11.8970395088,2.56922387827
BaxActiveSingle:bass10,63,8.50528508681,2.4002506015
BaxActiveSingle:bass10,125,4.53557182974,2.43638912582
BaxActiveSingle:bass10,250,1.64580198297,2.64481688403
BaxActiveSingle:bass10,500,0.380328385634,2.85961120678
BaxActiveSingle:bass10,1000,-0.00576345887474,2.99773449588
BaxActiveSingle:bass10,2000,-0.0919940760918,3.07354949607
BaxActiveSingle:bass10,4000,-0.0764741694091,3.11293022762
BaxActiveSingle:bass10,8000,-0.0345860186778,3.13040367729
BaxActiveSingle:bass10,16000,-0.010683793518,3.13682751591
BaxActiveSingle:treble0,31.5,-0.00112568048955,3.1311082918
BaxActiveSingle:treble0,63,-0.00415792234621,3.12069635147
BaxActiveSingle:treble0,125,-0.0138802853739,3.10041109991
BaxActiveSingle:treble0,250,-0.0468818798482,3.05990235828
BaxActiveSingle:treble0,500,-0.170763690293,2.98050944963
BaxActiveSingle:treble0,1000,-0.62934229931,2.8339027962
BaxActiveSingle:treble0,2000,-2.06788600212,2.61222182015
BaxActiveSingle:treble0,4000,-5.17103378032,2.4152548134
BaxActiveSingle:treble0,8000,-9.23314815011,2.40602271854
BaxActiveSingle:treble0,16000,-12.4645132624,2.5931448513
BaxActiveSingle:treble10,31.5,0.00112568048954,-3.1311082918
BaxActiveSingle:treble10,63,0.0041579223462,-3.12069635147
BaxActiveSingle:treble10,125,0.0138802853739,-3.10041109991
BaxActiveSingle:treble10,250,0.0468818798482,-3.05990235828
BaxActiveSingle:treble10,500,0.170763690293,-2.98050944963
BaxActiveSingle:treble10,1000,0.62934229931,-2.8339027962
BaxActiveSingle:treble10,2000,2.06788600212,-2.61222182015
BaxActiveSingle:treble10,4000,5.17103378032,-2.4152548134
BaxActiveSingle:treble10,8000,9.23314815011,-2.40602271854
BaxActiveSingle:treble10,16000,12.4645132624,-2.5931448513
